country_name,indicator_name,value,year
Mozambique,"Mortality rate, infant (per 1,000 live births)",72.4,2010
Saudi Arabia,"Mortality rate, infant (per 1,000 live births)",10.3,2010
Senegal,"Mortality rate, infant (per 1,000 live births)",42.6,2010
Israel,"Mortality rate, infant (per 1,000 live births)",3.7,2010
Belgium,"Mortality rate, infant (per 1,000 live births)",3.6,2010
Canada,"Mortality rate, infant (per 1,000 live births)",4.9,2010
Sao Tome and Principe,"Mortality rate, infant (per 1,000 live births)",33.2,2010
Jordan,"Mortality rate, infant (per 1,000 live births)",17.3,2010
"Bahamas, The","Mortality rate, infant (per 1,000 live births)",13.3,2010
Equatorial Guinea,"Mortality rate, infant (per 1,000 live births)",79.4,2010
Germany,"Mortality rate, infant (per 1,000 live births)",3.5,2010
Russian Federation,"Mortality rate, infant (per 1,000 live births)",8.9,2010
Lithuania,"Mortality rate, infant (per 1,000 live births)",4.9,2010
Somalia,"Mortality rate, infant (per 1,000 live births)",95.6,2010
Austria,"Mortality rate, infant (per 1,000 live births)",3.6,2010
Nauru,"Mortality rate, infant (per 1,000 live births)",31.7,2010
Kazakhstan,"Mortality rate, infant (per 1,000 live births)",18.2,2010
Albania,"Mortality rate, infant (per 1,000 live births)",11.8,2010
Fiji,"Mortality rate, infant (per 1,000 live births)",20.1,2010
Malaysia,"Mortality rate, infant (per 1,000 live births)",6.9,2010
Armenia,"Mortality rate, infant (per 1,000 live births)",16.5,2010
United Arab Emirates,"Mortality rate, infant (per 1,000 live births)",7.3,2010
"Congo, Rep.","Mortality rate, infant (per 1,000 live births)",43.1,2010
Cyprus,"Mortality rate, infant (per 1,000 live births)",2.9,2010
Sweden,"Mortality rate, infant (per 1,000 live births)",2.5,2010
Slovak Republic,"Mortality rate, infant (per 1,000 live births)",5.8,2010
Afghanistan,"Mortality rate, infant (per 1,000 live births)",64.1,2010
Brazil,"Mortality rate, infant (per 1,000 live births)",16.7,2010
Uzbekistan,"Mortality rate, infant (per 1,000 live births)",29.2,2010
Monaco,"Mortality rate, infant (per 1,000 live births)",3.3,2010
Norway,"Mortality rate, infant (per 1,000 live births)",2.6,2010
Rwanda,"Mortality rate, infant (per 1,000 live births)",43.8,2010
Kiribati,"Mortality rate, infant (per 1,000 live births)",49.3,2010
Burundi,"Mortality rate, infant (per 1,000 live births)",59.2,2010
North Macedonia,"Mortality rate, infant (per 1,000 live births)",8.9,2010
Libya,"Mortality rate, infant (per 1,000 live births)",14.2,2010
Luxembourg,"Mortality rate, infant (per 1,000 live births)",2.5,2010
Chad,"Mortality rate, infant (per 1,000 live births)",84.4,2010
Chile,"Mortality rate, infant (per 1,000 live births)",7.4,2010
Ireland,"Mortality rate, infant (per 1,000 live births)",3.5,2010
Liberia,"Mortality rate, infant (per 1,000 live births)",72.5,2010
"Yemen, Rep.","Mortality rate, infant (per 1,000 live births)",43.6,2010
Dominican Republic,"Mortality rate, infant (per 1,000 live births)",28.2,2010
"Egypt, Arab Rep.","Mortality rate, infant (per 1,000 live births)",24.1,2010
Romania,"Mortality rate, infant (per 1,000 live births)",10.5,2010
Kenya,"Mortality rate, infant (per 1,000 live births)",39.4,2010
Lesotho,"Mortality rate, infant (per 1,000 live births)",73.7,2010
Togo,"Mortality rate, infant (per 1,000 live births)",57.7,2010
Trinidad and Tobago,"Mortality rate, infant (per 1,000 live births)",20.4,2010
Serbia,"Mortality rate, infant (per 1,000 live births)",6.6,2010
India,"Mortality rate, infant (per 1,000 live births)",45.1,2010
Bosnia and Herzegovina,"Mortality rate, infant (per 1,000 live births)",6.3,2010
United States,"Mortality rate, infant (per 1,000 live births)",6.2,2010
France,"Mortality rate, infant (per 1,000 live births)",3.6,2010
Maldives,"Mortality rate, infant (per 1,000 live births)",11.9,2010
Switzerland,"Mortality rate, infant (per 1,000 live births)",3.9,2010
Mongolia,"Mortality rate, infant (per 1,000 live births)",25.1,2010
Guinea,"Mortality rate, infant (per 1,000 live births)",74.6,2010
Marshall Islands,"Mortality rate, infant (per 1,000 live births)",31.5,2010
Tuvalu,"Mortality rate, infant (per 1,000 live births)",26.4,2010
Vanuatu,"Mortality rate, infant (per 1,000 live births)",24.7,2010
Zimbabwe,"Mortality rate, infant (per 1,000 live births)",53.8,2010
Dominica,"Mortality rate, infant (per 1,000 live births)",21.2,2010
Samoa,"Mortality rate, infant (per 1,000 live births)",15.8,2010
Hungary,"Mortality rate, infant (per 1,000 live births)",5.1,2010
Latvia,"Mortality rate, infant (per 1,000 live births)",6.5,2010
Belarus,"Mortality rate, infant (per 1,000 live births)",4.2,2010
Madagascar,"Mortality rate, infant (per 1,000 live births)",46.6,2010
South Africa,"Mortality rate, infant (per 1,000 live births)",32.5,2010
"Venezuela, RB","Mortality rate, infant (per 1,000 live births)",14.7,2010
Algeria,"Mortality rate, infant (per 1,000 live births)",23.6,2010
Uganda,"Mortality rate, infant (per 1,000 live births)",49.9,2010
China,"Mortality rate, infant (per 1,000 live births)",13.6,2010
Myanmar,"Mortality rate, infant (per 1,000 live births)",48.6,2010
Greece,"Mortality rate, infant (per 1,000 live births)",3.4,2010
Portugal,"Mortality rate, infant (per 1,000 live births)",3.1,2010
Cote d'Ivoire,"Mortality rate, infant (per 1,000 live births)",74.7,2010
West Bank and Gaza,"Mortality rate, infant (per 1,000 live births)",19.7,2010
Djibouti,"Mortality rate, infant (per 1,000 live births)",62.4,2010
"Iran, Islamic Rep.","Mortality rate, infant (per 1,000 live births)",16.9,2010
Vietnam,"Mortality rate, infant (per 1,000 live births)",18.3,2010
Central African Republic,"Mortality rate, infant (per 1,000 live births)",100.3,2010
Nepal,"Mortality rate, infant (per 1,000 live births)",37.1,2010
Netherlands,"Mortality rate, infant (per 1,000 live births)",3.7,2010
Palau,"Mortality rate, infant (per 1,000 live births)",20.7,2010
Guatemala,"Mortality rate, infant (per 1,000 live births)",28.5,2010
Argentina,"Mortality rate, infant (per 1,000 live births)",12.9,2010
Azerbaijan,"Mortality rate, infant (per 1,000 live births)",32.6,2010
Ukraine,"Mortality rate, infant (per 1,000 live births)",10.1,2010
St. Lucia,"Mortality rate, infant (per 1,000 live births)",1,2010
Panama,"Mortality rate, infant (per 1,000 live births)",1,2010
Niger,"Mortality rate, infant (per 1,000 live births)",1,2010
"Congo, Dem. Rep.","Mortality rate, infant (per 1,000 live births)",1,2010
Indonesia,"Mortality rate, infant (per 1,000 live births)",1,2010
Australia,"Mortality rate, infant (per 1,000 live births)",1,2010
Bhutan,"Mortality rate, infant (per 1,000 live births)",1,2010
Grenada,"Mortality rate, infant (per 1,000 live births)",1,2010
Ghana,"Mortality rate, infant (per 1,000 live births)",1,2010
Sri Lanka,"Mortality rate, infant (per 1,000 live births)",1,2010
Tajikistan,"Mortality rate, infant (per 1,000 live births)",1,2010
Poland,Births attended by skilled health staff (% of total),99.8,2010
Libya,Births attended by skilled health staff (% of total),99.9,2010
Norway,Births attended by skilled health staff (% of total),99.1,2010
"Iran, Islamic Rep.",Births attended by skilled health staff (% of total),96.4,2010
Moldova,Births attended by skilled health staff (% of total),99.2,2010
Armenia,Births attended by skilled health staff (% of total),99.5,2010
St. Lucia,Births attended by skilled health staff (% of total),98.5,2010
United States,Births attended by skilled health staff (% of total),99.4,2010
Bosnia and Herzegovina,Births attended by skilled health staff (% of total),99.9,2010
Germany,Births attended by skilled health staff (% of total),98.4,2010
Afghanistan,Births attended by skilled health staff (% of total),34.3,2010
"Gambia, The",Births attended by skilled health staff (% of total),56.1,2010
Ecuador,Births attended by skilled health staff (% of total),87.4,2010
Greece,Births attended by skilled health staff (% of total),99.96,2010
Colombia,Births attended by skilled health staff (% of total),94.8,2010
Slovenia,Births attended by skilled health staff (% of total),99.9,2010
Bhutan,Births attended by skilled health staff (% of total),64.5,2010
Uruguay,Births attended by skilled health staff (% of total),99.8,2010
Chile,Births attended by skilled health staff (% of total),99.8,2010
Eritrea,Births attended by skilled health staff (% of total),34.1,2010
Isle of Man,Births attended by skilled health staff (% of total),81.43067708,2010
Tajikistan,Births attended by skilled health staff (% of total),87.7,2010
Canada,Births attended by skilled health staff (% of total),98.5,2010
Russian Federation,Births attended by skilled health staff (% of total),99.7,2010
Ireland,Births attended by skilled health staff (% of total),99.8,2010
Croatia,Births attended by skilled health staff (% of total),99.9,2010
Slovak Republic,Births attended by skilled health staff (% of total),99.21,2010
Timor-Leste,Births attended by skilled health staff (% of total),29.3,2010
Bulgaria,Births attended by skilled health staff (% of total),99.5,2010
Cabo Verde,Births attended by skilled health staff (% of total),98.5,2010
Finland,Births attended by skilled health staff (% of total),99.8,2010
St. Vincent and the Grenadines,Births attended by skilled health staff (% of total),98.3,2010
Austria,Births attended by skilled health staff (% of total),98.5,2010
Costa Rica,Births attended by skilled health staff (% of total),95.3,2010
Mali,Births attended by skilled health staff (% of total),28.1,2010
New Zealand,Births attended by skilled health staff (% of total),96.7,2010
Panama,Births attended by skilled health staff (% of total),92.7,2010
Azerbaijan,Births attended by skilled health staff (% of total),99.4,2010
Burkina Faso,Births attended by skilled health staff (% of total),65.9,2010
Czech Republic,Births attended by skilled health staff (% of total),99.7,2010
Oman,Births attended by skilled health staff (% of total),98.6,2010
Kazakhstan,Births attended by skilled health staff (% of total),99.4,2010
Bangladesh,Births attended by skilled health staff (% of total),26.5,2010
Malawi,Births attended by skilled health staff (% of total),71.4,2010
Mongolia,Births attended by skilled health staff (% of total),98.8,2010
Sierra Leone,Births attended by skilled health staff (% of total),60.8,2010
Morocco,Births attended by skilled health staff (% of total),74.1,2010
Myanmar,Births attended by skilled health staff (% of total),70.6,2010
Malta,Births attended by skilled health staff (% of total),99.8,2010
Togo,Births attended by skilled health staff (% of total),43.9,2010
Guatemala,Births attended by skilled health staff (% of total),52.3,2010
Indonesia,Births attended by skilled health staff (% of total),82.2,2010
Jamaica,Births attended by skilled health staff (% of total),90.1,2010
Denmark,Births attended by skilled health staff (% of total),98.5,2010
Georgia,Births attended by skilled health staff (% of total),99.6,2010
Latvia,Births attended by skilled health staff (% of total),98.8,2010
Bahrain,Births attended by skilled health staff (% of total),99.3,2010
Botswana,Births attended by skilled health staff (% of total),99.1,2010
France,Births attended by skilled health staff (% of total),97.5,2010
Paraguay,Births attended by skilled health staff (% of total),95.6,2010
Malaysia,Births attended by skilled health staff (% of total),98.6,2010
Chad,Births attended by skilled health staff (% of total),16.6,2010
Peru,Births attended by skilled health staff (% of total),83.8,2010
Estonia,Births attended by skilled health staff (% of total),99.3,2010
Kyrgyz Republic,Births attended by skilled health staff (% of total),98.3,2010
China,Births attended by skilled health staff (% of total),99.6,2010
"Congo, Dem. Rep.",Births attended by skilled health staff (% of total),74.1,2010
Japan,Births attended by skilled health staff (% of total),99.8,2010
Cyprus,Births attended by skilled health staff (% of total),98.6,2010
Palau,Births attended by skilled health staff (% of total),99.6,2010
Ukraine,Births attended by skilled health staff (% of total),99.9,2010
Hungary,Births attended by skilled health staff (% of total),99.1,2010
Kuwait,Births attended by skilled health staff (% of total),98.6,2010
Sudan,Births attended by skilled health staff (% of total),72.5,2010
Italy,Births attended by skilled health staff (% of total),99.9,2010
Kiribati,Births attended by skilled health staff (% of total),98.3,2010
Brazil,Births attended by skilled health staff (% of total),98.9,2010
Cuba,Births attended by skilled health staff (% of total),99.9,2010
Mexico,Births attended by skilled health staff (% of total),94.08,2010
Fiji,Births attended by skilled health staff (% of total),99.7,2010
Iceland,Births attended by skilled health staff (% of total),98.2,2010
Dominican Republic,Births attended by skilled health staff (% of total),97.8,2010
South Sudan,Births attended by skilled health staff (% of total),19.4,2010
Romania,Births attended by skilled health staff (% of total),99.5,2010
Serbia,Births attended by skilled health staff (% of total),99.7,2010
Burundi,Births attended by skilled health staff (% of total),60.3,2010
Mauritius,Births attended by skilled health staff (% of total),99.5,2010
North Macedonia,Births attended by skilled health staff (% of total),99.9,2010
Australia,Births attended by skilled health staff (% of total),99.1,2010
Maldives,Births attended by skilled health staff (% of total),98.2,2010
Belarus,Births attended by skilled health staff (% of total),99.9,2010
Singapore,Births attended by skilled health staff (% of total),99.7,2010
Tanzania,Births attended by skilled health staff (% of total),48.9,2010
Seychelles,Births attended by skilled health staff (% of total),1,2010
Argentina,Births attended by skilled health staff (% of total),1,2010
Qatar,Births attended by skilled health staff (% of total),1,2010
El Salvador,Births attended by skilled health staff (% of total),1,2010
Marshall Islands,Births attended by skilled health staff (% of total),1,2010
Tonga,Births attended by skilled health staff (% of total),1,2010
Dominica,Births attended by skilled health staff (% of total),1,2010
Nicaragua,Births attended by skilled health staff (% of total),1,2010
Belize,Births attended by skilled health staff (% of total),1,2010
Rwanda,Births attended by skilled health staff (% of total),1,2010
Cambodia,Births attended by skilled health staff (% of total),1,2010
Antigua and Barbuda,Births attended by skilled health staff (% of total),1,2010
West Bank and Gaza,Births attended by skilled health staff (% of total),1,2010
Uzbekistan,Births attended by skilled health staff (% of total),1,2010
Eswatini,Births attended by skilled health staff (% of total),1,2010
Lithuania,Births attended by skilled health staff (% of total),1,2010
Guinea-Bissau,Births attended by skilled health staff (% of total),1,2010
"Bahamas, The",Births attended by skilled health staff (% of total),1,2010
Central African Republic,Births attended by skilled health staff (% of total),1,2010
St. Kitts and Nevis,Births attended by skilled health staff (% of total),1,2010
Saudi Arabia,Births attended by skilled health staff (% of total),1,2010
Lao PDR,Births attended by skilled health staff (% of total),1,2010
Suriname,Births attended by skilled health staff (% of total),1,2010
Eswatini,"Contraceptive prevalence, any methods (% of women ages 15-49)",65.2,2010
Afghanistan,"Contraceptive prevalence, any methods (% of women ages 15-49)",21.8,2010
Syrian Arab Republic,"Contraceptive prevalence, any methods (% of women ages 15-49)",53.9,2010
Armenia,"Contraceptive prevalence, any methods (% of women ages 15-49)",54.9,2010
Mali,"Contraceptive prevalence, any methods (% of women ages 15-49)",9.4,2010
Costa Rica,"Contraceptive prevalence, any methods (% of women ages 15-49)",82.2,2010
"Congo, Dem. Rep.","Contraceptive prevalence, any methods (% of women ages 15-49)",17.7,2010
Togo,"Contraceptive prevalence, any methods (% of women ages 15-49)",15.2,2010
France,"Contraceptive prevalence, any methods (% of women ages 15-49)",78.4,2010
Timor-Leste,"Contraceptive prevalence, any methods (% of women ages 15-49)",22.3,2010
Tonga,"Contraceptive prevalence, any methods (% of women ages 15-49)",31.5,2010
Ireland,"Contraceptive prevalence, any methods (% of women ages 15-49)",73.26266196,2010
Central African Republic,"Contraceptive prevalence, any methods (% of women ages 15-49)",15.2,2010
Mongolia,"Contraceptive prevalence, any methods (% of women ages 15-49)",54.9,2010
West Bank and Gaza,"Contraceptive prevalence, any methods (% of women ages 15-49)",52.5,2010
"Iran, Islamic Rep.","Contraceptive prevalence, any methods (% of women ages 15-49)",77.4,2010
Guinea-Bissau,"Contraceptive prevalence, any methods (% of women ages 15-49)",14.2,2010
Peru,"Contraceptive prevalence, any methods (% of women ages 15-49)",74.4,2010
Tanzania,"Contraceptive prevalence, any methods (% of women ages 15-49)",34.4,2010
Georgia,"Contraceptive prevalence, any methods (% of women ages 15-49)",53.4,2010
Eritrea,"Contraceptive prevalence, any methods (% of women ages 15-49)",8.4,2010
United States,"Contraceptive prevalence, any methods (% of women ages 15-49)",76.4,2010
China,"Contraceptive prevalence, any methods (% of women ages 15-49)",89.1,2010
"Gambia, The","Contraceptive prevalence, any methods (% of women ages 15-49)",13.3,2010
Fiji,"Contraceptive prevalence, any methods (% of women ages 15-49)",31.77,2010
Malawi,"Contraceptive prevalence, any methods (% of women ages 15-49)",46.1,2010
Burkina Faso,"Contraceptive prevalence, any methods (% of women ages 15-49)",16.2,2010
Rwanda,"Contraceptive prevalence, any methods (% of women ages 15-49)",51.6,2010
Belgium,"Contraceptive prevalence, any methods (% of women ages 15-49)",70.4,2010
Cuba,"Contraceptive prevalence, any methods (% of women ages 15-49)",77.8,2010
Burundi,"Contraceptive prevalence, any methods (% of women ages 15-49)",21.9,2010
Isle of Man,"Contraceptive prevalence, any methods (% of women ages 15-49)",61.44337769,2010
"Korea, Dem. People's Rep.","Contraceptive prevalence, any methods (% of women ages 15-49)",70.6,2010
Sudan,"Contraceptive prevalence, any methods (% of women ages 15-49)",9.1,2010
Chad,"Contraceptive prevalence, any methods (% of women ages 15-49)",4.8,2010
Palau,"Contraceptive prevalence, any methods (% of women ages 15-49)",22.26,2010
Colombia,"Contraceptive prevalence, any methods (% of women ages 15-49)",79.1,2010
Russian Federation,"Contraceptive prevalence, any methods (% of women ages 15-49)",64.9,2010
Cambodia,"Contraceptive prevalence, any methods (% of women ages 15-49)",50.5,2010
Serbia,"Contraceptive prevalence, any methods (% of women ages 15-49)",60.8,2010
Bhutan,"Contraceptive prevalence, any methods (% of women ages 15-49)",65.6,2010
Suriname,"Contraceptive prevalence, any methods (% of women ages 15-49)",47.6,2010
"Venezuela, RB","Contraceptive prevalence, any methods (% of women ages 15-49)",74.99124749,2010
Myanmar,"Contraceptive prevalence, any methods (% of women ages 15-49)",1,2010
Niger,"Contraceptive prevalence, any methods (% of women ages 15-49)",1,2010
Indonesia,"Contraceptive prevalence, any methods (% of women ages 15-49)",1,2010
Sierra Leone,"Contraceptive prevalence, any methods (% of women ages 15-49)",1,2010
South Sudan,"Contraceptive prevalence, any methods (% of women ages 15-49)",1,2010
Lesotho,"Contraceptive prevalence, any methods (% of women ages 15-49)",1,2010
Dominican Republic,"Contraceptive prevalence, any methods (% of women ages 15-49)",1,2010
Vietnam,"Contraceptive prevalence, any methods (% of women ages 15-49)",1,2010
Canada,Risk of catastrophic expenditure for surgical care (% of people at risk),0.4,2010
Namibia,Risk of catastrophic expenditure for surgical care (% of people at risk),20.1,2010
Norway,Risk of catastrophic expenditure for surgical care (% of people at risk),0.1,2010
Indonesia,Risk of catastrophic expenditure for surgical care (% of people at risk),30.4,2010
Italy,Risk of catastrophic expenditure for surgical care (% of people at risk),0.9,2010
Liberia,Risk of catastrophic expenditure for surgical care (% of people at risk),22.2,2010
Nepal,Risk of catastrophic expenditure for surgical care (% of people at risk),75.3,2010
Timor-Leste,Risk of catastrophic expenditure for surgical care (% of people at risk),11.9,2010
Belize,Risk of catastrophic expenditure for surgical care (% of people at risk),25.5,2010
Malaysia,Risk of catastrophic expenditure for surgical care (% of people at risk),24.6,2010
Latvia,Risk of catastrophic expenditure for surgical care (% of people at risk),93.7,2010
Switzerland,Risk of catastrophic expenditure for surgical care (% of people at risk),2.8,2010
Belarus,Risk of catastrophic expenditure for surgical care (% of people at risk),16.6,2010
"Congo, Rep.",Risk of catastrophic expenditure for surgical care (% of people at risk),48.1,2010
Ukraine,Risk of catastrophic expenditure for surgical care (% of people at risk),11.7,2010
Uruguay,Risk of catastrophic expenditure for surgical care (% of people at risk),7.8,2010
Colombia,Risk of catastrophic expenditure for surgical care (% of people at risk),14.7,2010
Finland,Risk of catastrophic expenditure for surgical care (% of people at risk),0.2,2010
Paraguay,Risk of catastrophic expenditure for surgical care (% of people at risk),35.6,2010
Bhutan,Risk of catastrophic expenditure for surgical care (% of people at risk),17.5,2010
Lithuania,Risk of catastrophic expenditure for surgical care (% of people at risk),45.5,2010
Philippines,Risk of catastrophic expenditure for surgical care (% of people at risk),43.1,2010
Poland,Risk of catastrophic expenditure for surgical care (% of people at risk),0.6,2010
Rwanda,Risk of catastrophic expenditure for surgical care (% of people at risk),31.7,2010
South Africa,Risk of catastrophic expenditure for surgical care (% of people at risk),15.6,2010
Azerbaijan,Risk of catastrophic expenditure for surgical care (% of people at risk),42.9,2010
Papua New Guinea,Risk of catastrophic expenditure for surgical care (% of people at risk),30.3,2010
Argentina,Risk of catastrophic expenditure for surgical care (% of people at risk),4.2,2010
Kenya,Risk of catastrophic expenditure for surgical care (% of people at risk),43.6,2010
Greece,Risk of catastrophic expenditure for surgical care (% of people at risk),2.7,2010
Chad,Risk of catastrophic expenditure for surgical care (% of people at risk),73.8,2010
Mauritius,Risk of catastrophic expenditure for surgical care (% of people at risk),17.8,2010
Morocco,Risk of catastrophic expenditure for surgical care (% of people at risk),35.5,2010
Algeria,Risk of catastrophic expenditure for surgical care (% of people at risk),16.6,2010
Belgium,Risk of catastrophic expenditure for surgical care (% of people at risk),0.1,2010
Cabo Verde,Risk of catastrophic expenditure for surgical care (% of people at risk),26.2,2010
"Venezuela, RB",Risk of catastrophic expenditure for surgical care (% of people at risk),14.5,2010
China,Risk of catastrophic expenditure for surgical care (% of people at risk),34.3,2010
Botswana,Risk of catastrophic expenditure for surgical care (% of people at risk),14.4,2010
Nigeria,Risk of catastrophic expenditure for surgical care (% of people at risk),50.8,2010
Syrian Arab Republic,Risk of catastrophic expenditure for surgical care (% of people at risk),57.1,2010
Mexico,Risk of catastrophic expenditure for surgical care (% of people at risk),14.8,2010
Germany,Risk of catastrophic expenditure for surgical care (% of people at risk),0.1,2010
Iceland,Risk of catastrophic expenditure for surgical care (% of people at risk),53.7,2010
France,Risk of catastrophic expenditure for surgical care (% of people at risk),0.1,2010
Sudan,Risk of catastrophic expenditure for surgical care (% of people at risk),55.2,2010
Moldova,Risk of catastrophic expenditure for surgical care (% of people at risk),21.8,2010
"Gambia, The",Risk of catastrophic expenditure for surgical care (% of people at risk),32.9,2010
Mauritania,Risk of catastrophic expenditure for surgical care (% of people at risk),63.6,2010
"Egypt, Arab Rep.",Risk of catastrophic expenditure for surgical care (% of people at risk),36.6,2010
Romania,Risk of catastrophic expenditure for surgical care (% of people at risk),0.9,2010
"Korea, Rep.",Risk of catastrophic expenditure for surgical care (% of people at risk),0.4,2010
Panama,Risk of catastrophic expenditure for surgical care (% of people at risk),20.2,2010
Kazakhstan,Risk of catastrophic expenditure for surgical care (% of people at risk),3.5,2010
Russian Federation,Risk of catastrophic expenditure for surgical care (% of people at risk),23.7,2010
Sierra Leone,Risk of catastrophic expenditure for surgical care (% of people at risk),89.6,2010
Armenia,Risk of catastrophic expenditure for surgical care (% of people at risk),42.7,2010
Hungary,Risk of catastrophic expenditure for surgical care (% of people at risk),40.2,2010
Kyrgyz Republic,Risk of catastrophic expenditure for surgical care (% of people at risk),44.5,2010
Sri Lanka,Risk of catastrophic expenditure for surgical care (% of people at risk),46.7,2010
Iraq,Risk of catastrophic expenditure for surgical care (% of people at risk),12.9,2010
Togo,Risk of catastrophic expenditure for surgical care (% of people at risk),80.8,2010
Australia,Risk of catastrophic expenditure for surgical care (% of people at risk),0.6,2010
Bolivia,Risk of catastrophic expenditure for surgical care (% of people at risk),41.9,2010
United States,Risk of catastrophic expenditure for surgical care (% of people at risk),0.7,2010
Costa Rica,Risk of catastrophic expenditure for surgical care (% of people at risk),11.1,2010
Gabon,Risk of catastrophic expenditure for surgical care (% of people at risk),17.7,2010
Angola,Risk of catastrophic expenditure for surgical care (% of people at risk),27.2,2010
Vietnam,Risk of catastrophic expenditure for surgical care (% of people at risk),40.6,2010
Honduras,Risk of catastrophic expenditure for surgical care (% of people at risk),55.1,2010
Jordan,Risk of catastrophic expenditure for surgical care (% of people at risk),8.2,2010
Burundi,Risk of catastrophic expenditure for surgical care (% of people at risk),90.6,2010
Uganda,Risk of catastrophic expenditure for surgical care (% of people at risk),66.4,2010
Niger,Risk of catastrophic expenditure for surgical care (% of people at risk),90.3,2010
Lesotho,Risk of catastrophic expenditure for surgical care (% of people at risk),36.1,2010
Chile,Risk of catastrophic expenditure for surgical care (% of people at risk),12.3,2010
Cyprus,Risk of catastrophic expenditure for surgical care (% of people at risk),7.1,2010
Czech Republic,Risk of catastrophic expenditure for surgical care (% of people at risk),0.4,2010
Peru,Risk of catastrophic expenditure for surgical care (% of people at risk),22.8,2010
India,Risk of catastrophic expenditure for surgical care (% of people at risk),57.8,2010
"Congo, Dem. Rep.",Risk of catastrophic expenditure for surgical care (% of people at risk),81.7,2010
Nicaragua,Risk of catastrophic expenditure for surgical care (% of people at risk),41.1,2010
Portugal,Risk of catastrophic expenditure for surgical care (% of people at risk),5.7,2010
Slovak Republic,Risk of catastrophic expenditure for surgical care (% of people at risk),0.1,2010
Japan,Risk of catastrophic expenditure for surgical care (% of people at risk),0.6,2010
Luxembourg,Risk of catastrophic expenditure for surgical care (% of people at risk),0.7,2010
Tajikistan,Risk of catastrophic expenditure for surgical care (% of people at risk),64.4,2010
Tunisia,Risk of catastrophic expenditure for surgical care (% of people at risk),27.4,2010
Sweden,Risk of catastrophic expenditure for surgical care (% of people at risk),0.2,2010
Ecuador,Risk of catastrophic expenditure for surgical care (% of people at risk),32.2,2010
Guinea,Risk of catastrophic expenditure for surgical care (% of people at risk),72.5,2010
Mali,Risk of catastrophic expenditure for surgical care (% of people at risk),74.7,2010
Benin,Risk of catastrophic expenditure for surgical care (% of people at risk),46.9,2010
Spain,Risk of catastrophic expenditure for surgical care (% of people at risk),1.1,2010
Denmark,Risk of catastrophic expenditure for surgical care (% of people at risk),0.1,2010
Dominican Republic,Risk of catastrophic expenditure for surgical care (% of people at risk),21.3,2010
Malawi,Risk of catastrophic expenditure for surgical care (% of people at risk),34.4,2010
Bangladesh,Risk of catastrophic expenditure for surgical care (% of people at risk),73.9,2010
Burkina Faso,Risk of catastrophic expenditure for surgical care (% of people at risk),51.6,2010
Mozambique,Risk of catastrophic expenditure for surgical care (% of people at risk),30.3,2010
El Salvador,Risk of catastrophic expenditure for surgical care (% of people at risk),21.6,2010
Lao PDR,Risk of catastrophic expenditure for surgical care (% of people at risk),53.2,2010
Turkmenistan,Risk of catastrophic expenditure for surgical care (% of people at risk),35.6,2010
Guatemala,Risk of catastrophic expenditure for surgical care (% of people at risk),48.7,2010
Guinea-Bissau,Risk of catastrophic expenditure for surgical care (% of people at risk),75.5,2010
Slovenia,Risk of catastrophic expenditure for surgical care (% of people at risk),0.8,2010
"Iran, Islamic Rep.",Risk of catastrophic expenditure for surgical care (% of people at risk),43.7,2010
Austria,Risk of catastrophic expenditure for surgical care (% of people at risk),0.3,2010
Comoros,Risk of catastrophic expenditure for surgical care (% of people at risk),64.5,2010
Thailand,Risk of catastrophic expenditure for surgical care (% of people at risk),3.7,2010
Uzbekistan,Risk of catastrophic expenditure for surgical care (% of people at risk),58.6,2010
Bulgaria,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Jamaica,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Brazil,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Pakistan,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Turkey,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Croatia,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
United Kingdom,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Cameroon,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Netherlands,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Malta,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Madagascar,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Senegal,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Ireland,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Tanzania,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Estonia,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Bosnia and Herzegovina,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Ghana,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Vanuatu,Risk of catastrophic expenditure for surgical care (% of people at risk),1,2010
Senegal,Region,Africa,2010
Latvia,Region,Europe,2010
Zimbabwe,Region,Africa,2010
Central African Republic,Region,Africa,2010
Mauritania,Region,Africa,2010
Honduras,Region,North America,2010
Iceland,Region,Europe,2010
Ecuador,Region,South America,2010
Germany,Region,Europe,2010
Peru,Region,South America,2010
Puerto Rico,Region,North America,2010
Tajikistan,Region,Asia,2010
Bangladesh,Region,Asia,2010
West Bank and Gaza,Region,Asia,2010
